build_time;type;municipality;settlement;lon;lat
1919-1945;uhepereelamu;Torma;Toikvere;26.659662;58.797503
1961-1970;uhepereelamu;Torma;Toikvere;26.659873;58.796323
1919-1945;uhepereelamu;Torma;Toikvere;26.662858;58.793916
enne 1919;uhepereelamu;Torma;Toikvere;26.667490;58.787557
1919-1945;uhepereelamu;Torma;Toikvere;26.668471;58.788552
1919-1945;uhepereelamu;Torma;Toikvere;26.656482;58.793336
1946-1960;uhepereelamu;Torma;Toikvere;26.651368;58.795401
1981-1990;uhepereelamu;Torma;Toikvere;26.651423;58.796235
1919-1945;uhepereelamu;Torma;Toikvere;26.648207;58.803373
1919-1945;uhepereelamu;Torma;Toikvere;26.650928;58.803469
ehitusaeg teadmata;uhepereelamu;Torma;Toikvere;26.633985;58.806638
1919-1945;uhepereelamu;Pajusi;Toivere;26.108368;58.796155
1919-1945;uhepereelamu;Pajusi;Toivere;26.099492;58.791689
1996 või hiljem;uhepereelamu;Pajusi;Toivere;26.092389;58.793582
1919-1945;uhepereelamu;Pajusi;Toivere;26.091134;58.803495
enne 1919;uhepereelamu;Pajusi;Toivere;26.085166;58.802774
1919-1945;uhepereelamu;Pajusi;Toivere;26.081806;58.802304
1919-1945;uhepereelamu;Pajusi;Toivere;26.086619;58.806699
enne 1919;uhepereelamu;Pajusi;Toivere;26.086277;58.807351
enne 1919;uhepereelamu;Pajusi;Toivere;26.084651;58.807378
1961-1970;uhepereelamu;Pajusi;Toivere;26.083969;58.808422
1919-1945;uhepereelamu;Pajusi;Toivere;26.079814;58.809844
1919-1945;uhepereelamu;Pajusi;Toivere;26.084193;58.814176
ehitusaeg teadmata;muu vaikeelamu;Pajusi;Toivere;26.080239;58.816952
ehitusaeg teadmata;uhepereelamu;Pajusi;Toivere;26.079470;58.818581
1961-1970;uhepereelamu;Pajusi;Toivere;26.077203;58.820346
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.154701;58.639402
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.157419;58.643246
enne 1919;uhepereelamu;Poltsamaa;Torenurme;26.161427;58.639587
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.164270;58.638657
1961-1970;uhepereelamu;Poltsamaa;Torenurme;26.169419;58.641724
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.166799;58.646241
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Torenurme;26.166147;58.647457
enne 1919;uhepereelamu;Poltsamaa;Torenurme;26.163108;58.647256
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.172293;58.643193
enne 1919;uhepereelamu;Poltsamaa;Torenurme;26.178888;58.644214
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.189005;58.647383
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.153725;58.638376
1919-1945;paljukorteriline elamu;Poltsamaa;Torenurme;26.150961;58.638082
1971-1980;uhepereelamu;Poltsamaa;Torenurme;26.152441;58.637751
1991-1995;uhepereelamu;Poltsamaa;Torenurme;26.151916;58.637011
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.151113;58.636246
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Torenurme;26.156225;58.635641
enne 1919;uhepereelamu;Poltsamaa;Torenurme;26.148742;58.629019
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.154625;58.627340
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.153319;58.618820
enne 1919;uhepereelamu;Poltsamaa;Torenurme;26.143406;58.630240
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.150776;58.641094
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Torenurme;26.139385;58.644760
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.141089;58.647238
1919-1945;uhepereelamu;Poltsamaa;Torenurme;26.150399;58.654021
enne 1919;uhepereelamu;Puurmani;Torve;26.372128;58.601679
enne 1919;uhepereelamu;Puurmani;Torve;26.373784;58.604498
1919-1945;uhepereelamu;Puurmani;Torve;26.375219;58.604318
1919-1945;elukorteri(te)ga mitteelamu;Puurmani;Torve;26.382401;58.609422
ehitusaeg teadmata;uhepereelamu;Puurmani;Torve;26.381579;58.608979
enne 1919;uhepereelamu;Puurmani;Torve;26.362200;58.610406
1919-1945;uhepereelamu;Puurmani;Torve;26.357842;58.610890
1919-1945;uhepereelamu;Puurmani;Torve;26.371150;58.611332
enne 1919;uhepereelamu;Puurmani;Torve;26.365998;58.614865
ehitusaeg teadmata;uhepereelamu;Puurmani;Torve;26.378335;58.615751
enne 1919;uhepereelamu;Puurmani;Torve;26.384989;58.616085
1961-1970;uhepereelamu;Puurmani;Torve;26.392430;58.618741
enne 1919;uhepereelamu;Puurmani;Torve;26.392355;58.620145
ehitusaeg teadmata;uhepereelamu;Puurmani;Torve;26.374048;58.621615
1919-1945;uhepereelamu;Puurmani;Torve;26.379196;58.632220
enne 1919;uhepereelamu;Puurmani;Torve;26.377169;58.599857
enne 1919;uhepereelamu;Puurmani;Torve;26.384132;58.600748
enne 1919;uhepereelamu;Puurmani;Torve;26.386609;58.606985
1919-1945;uhepereelamu;Puurmani;Torve;26.397168;58.607575
1946-1960;hoone liik teadmata;Puurmani;Torve;26.390898;58.611349
1946-1960;uhepereelamu;Puurmani;Torve;26.391901;58.611636
1961-1970;uhepereelamu;Puurmani;Torve;26.392986;58.611876
enne 1919;uhepereelamu;Puurmani;Torve;26.399216;58.613332
1981-1990;uhepereelamu;Puurmani;Torve;26.394049;58.616124
enne 1919;uhepereelamu;Puurmani;Torve;26.397459;58.621136
enne 1919;uhepereelamu;Puurmani;Torve;26.394539;58.625449
enne 1919;uhepereelamu;Puurmani;Torve;26.390477;58.625703
enne 1919;elukorteri(te)ga mitteelamu;Puurmani;Torve;26.403630;58.613707
enne 1919;uhepereelamu;Puurmani;Torve;26.413900;58.618744
1919-1945;uhepereelamu;Puurmani;Torve;26.418024;58.609170
enne 1919;uhepereelamu;Puurmani;Torve;26.383504;58.597090
1919-1945;uhepereelamu;Puurmani;Torve;26.386452;58.598921
1919-1945;uhepereelamu;Puurmani;Torve;26.388619;58.597866
1919-1945;uhepereelamu;Puurmani;Torve;26.389479;58.596323
enne 1919;uhepereelamu;Puurmani;Torve;26.372475;58.595363
enne 1919;hoone liik teadmata;Puurmani;Torve;26.367869;58.593417
enne 1919;uhepereelamu;Puurmani;Torve;26.412149;58.611325
1919-1945;uhepereelamu;Puurmani;Torve;26.381807;58.603118
1919-1945;muu vaikeelamu;Puurmani;Torve;26.384857;58.633368
enne 1919;uhepereelamu;Puurmani;Torve;26.374562;58.607442
1971-1980;paljukorteriline elamu;Torma;Tahkvere;26.622250;58.881583
1971-1980;paljukorteriline elamu;Torma;Tahkvere;26.620270;58.881911
1991-1995;uhepereelamu;Torma;Tahkvere;26.619548;58.881431
1919-1945;uhepereelamu;Torma;Tahkvere;26.617905;58.881958
1919-1945;uhepereelamu;Torma;Tahkvere;26.621881;58.886317
1919-1945;uhepereelamu;Torma;Tahkvere;26.623842;58.880980
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.626884;58.882617
1919-1945;elukorteri(te)ga mitteelamu;Torma;Tahkvere;26.622814;58.879394
1919-1945;uhepereelamu;Torma;Tahkvere;26.630868;58.879895
1919-1945;uhepereelamu;Torma;Tahkvere;26.632236;58.878735
1919-1945;uhepereelamu;Torma;Tahkvere;26.639179;58.883698
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.642468;58.883819
1919-1945;uhepereelamu;Torma;Tahkvere;26.631565;58.874688
enne 1919;uhepereelamu;Torma;Tahkvere;26.630395;58.871225
1919-1945;uhepereelamu;Torma;Tahkvere;26.636182;58.873094
1919-1945;uhepereelamu;Torma;Tahkvere;26.638462;58.874268
enne 1919;uhepereelamu;Torma;Tahkvere;26.635670;58.871118
enne 1919;uhepereelamu;Torma;Tahkvere;26.653488;58.868293
1919-1945;uhepereelamu;Torma;Tahkvere;26.652407;58.866050
enne 1919;uhepereelamu;Torma;Tahkvere;26.658478;58.869233
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.659366;58.863882
1919-1945;uhepereelamu;Torma;Tahkvere;26.620659;58.879451
1919-1945;uhepereelamu;Torma;Tahkvere;26.617631;58.878371
1919-1945;uhepereelamu;Torma;Tahkvere;26.616223;58.876611
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.614144;58.875619
1961-1970;uhepereelamu;Torma;Tahkvere;26.622788;58.874210
1981-1990;uhepereelamu;Torma;Tahkvere;26.620191;58.873597
enne 1919;uhepereelamu;Torma;Tahkvere;26.611523;58.873336
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.610224;58.873174
1919-1945;uhepereelamu;Torma;Tahkvere;26.608310;58.871649
1981-1990;uhepereelamu;Torma;Tahkvere;26.612612;58.870749
enne 1919;uhepereelamu;Torma;Tahkvere;26.614436;58.870614
1919-1945;uhepereelamu;Torma;Tahkvere;26.615890;58.870396
1919-1945;uhepereelamu;Torma;Tahkvere;26.617139;58.869895
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.618392;58.869492
1919-1945;uhepereelamu;Torma;Tahkvere;26.619266;58.868903
ehitusaeg teadmata;uhepereelamu;Torma;Tahkvere;26.621216;58.868006
1946-1960;uhepereelamu;Tabivere;Uhmardu;26.783241;58.621443
ehitusaeg teadmata;muu vaikeelamu;Tabivere;Uhmardu;26.785761;58.630957
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.785600;58.635562
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.796036;58.640304
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.789908;58.640897
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.781078;58.640818
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.786267;58.643931
1981-1990;uhepereelamu;Tabivere;Uhmardu;26.791915;58.645489
1946-1960;uhepereelamu;Tabivere;Uhmardu;26.794184;58.625986
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.806215;58.630792
1971-1980;uhepereelamu;Tabivere;Uhmardu;26.804669;58.633494
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.782913;58.615097
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.776632;58.613759
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.774910;58.614254
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.775555;58.613504
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.774967;58.612779
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.783558;58.612135
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.767228;58.617457
ehitus pooleli;uhepereelamu;Tabivere;Uhmardu;26.771014;58.616270
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.772604;58.616335
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.773935;58.610870
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.776931;58.610805
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.775921;58.606127
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.759251;58.616981
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.762421;58.614703
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.763878;58.613018
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.757824;58.614533
1971-1980;uhepereelamu;Tabivere;Uhmardu;26.755422;58.615410
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.754966;58.614036
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.766282;58.621063
1946-1960;uhepereelamu;Tabivere;Uhmardu;26.767934;58.621952
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.766877;58.624186
enne 1919;paljukorteriline elamu;Tabivere;Uhmardu;26.769146;58.623858
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.769381;58.624590
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.772989;58.625618
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.768038;58.625455
1946-1960;uhepereelamu;Tabivere;Uhmardu;26.765238;58.625785
1919-1945;uhepereelamu;Tabivere;Uhmardu;26.757207;58.629094
enne 1919;uhepereelamu;Tabivere;Uhmardu;26.767235;58.633111
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.766379;58.633496
ehitusaeg teadmata;uhepereelamu;Tabivere;Uhmardu;26.765622;58.635077
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.099286;58.559820
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.102334;58.585304
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.101385;58.586093
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Umbusi;26.103719;58.589163
1946-1960;uhepereelamu;Poltsamaa;Umbusi;26.103520;58.589884
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.109304;58.592214
1919-1945;uhepereelamu;Poltsamaa;Umbusi;26.121678;58.593124
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Umbusi;26.122866;58.602482
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Umbusi;26.121018;58.604939
1946-1960;uhepereelamu;Poltsamaa;Umbusi;26.131770;58.600036
1981-1990;uhepereelamu;Poltsamaa;Umbusi;26.119050;58.591201
1919-1945;uhepereelamu;Poltsamaa;Umbusi;26.122260;58.590232
1961-1970;uhepereelamu;Poltsamaa;Umbusi;26.125427;58.588544
1961-1970;uhepereelamu;Poltsamaa;Umbusi;26.132171;58.587974
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.136595;58.588556
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Umbusi;26.103248;58.583313
ehitusaeg teadmata;uhepereelamu;Poltsamaa;Umbusi;26.104075;58.583767
1961-1970;paljukorteriline elamu;Poltsamaa;Umbusi;26.105372;58.582992
1961-1970;paljukorteriline elamu;Poltsamaa;Umbusi;26.105818;58.582449
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.104630;58.581153
1919-1945;muu vaikeelamu;Poltsamaa;Umbusi;26.105908;58.579497
1919-1945;uhepereelamu;Poltsamaa;Umbusi;26.112552;58.579316
1981-1990;uhepereelamu;Poltsamaa;Umbusi;26.125427;58.576355
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.130650;58.575415
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.140906;58.582844
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.099277;58.559816
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.135139;58.579356
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.137728;58.578117
enne 1919;uhepereelamu;Poltsamaa;Umbusi;26.141506;58.578316
1919-1945;uhepereelamu;Poltsamaa;Umbusi;26.146208;58.573062
